Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
a3,com.nonononoki.alovoa.lib,OxCaptcha,text,10,2,5,142,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,text,7,2,5,153,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,text,10,2,5,161,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,textRelative,7,2,3,172,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,textCentered,10,2,2,180,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,textCentered,10,2,3,191,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,textRelative,23,2,4,210,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,textAbsolute,14,2,4,245,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,textCentered,35,4,3,263,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,renderString,4,1,3,301,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,renderChar,14,2,3,306,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,blur,3,1,0,321,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,blur,11,2,1,325,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,gbConvolve,26,5,3,339,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,blurGaussian,3,1,1,367,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,blurGaussian,11,2,2,371,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,blurGaussian3x3,8,1,0,384,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,blurGaussian5x5s1,8,1,0,396,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,blurGaussian5x5s2,8,1,0,411,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseCurvedLine,3,1,0,425,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseCurvedLine,3,1,1,429,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseCurvedLine,3,1,2,433,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseCurvedLine,3,1,3,437,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseCurvedLine,25,6,4,441,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseStrokes,3,1,0,481,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseStrokes,10,2,2,485,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseEllipses,8,2,2,497,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseStraightLine,3,1,0,507,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseStraightLine,28,1,2,511,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseSaltPepper,3,1,0,551,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseSaltPepper,17,3,2,555,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseWhiteGaussian,3,1,0,577,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseWhiteGaussian,10,3,1,581,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,noiseWhiteUniform,10,3,0,592,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortion,3,1,0,603,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionFishEye,27,6,0,607,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionStretch,5,1,0,669,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionStretch,5,1,2,675,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionElectric,3,1,0,681,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionElectric,16,3,3,685,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionElectric2,3,1,0,702,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionElectric2,39,6,1,706,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionShear2,9,1,0,754,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionShear2,40,5,6,764,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionShear,7,1,0,803,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionShear,4,1,4,812,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionElastic,3,1,0,817,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionElastic,3,1,1,821,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,distortionElastic,45,8,3,825,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,normalize,23,7,0,879,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,recenter,38,9,0,903,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,load,12,3,1,944,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,save,11,3,4,957,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,save,11,3,2,969,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,getText,3,1,0,981,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,getImage,3,1,0,985,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,getImageArray2D,11,3,0,989,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,getImageArray1D,12,3,0,1001,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,save,3,1,1,1015,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,ranInt,4,1,2,1019,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,fishEyeFormula,9,3,1,1024,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,shearX,15,3,5,1044,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,shearY,15,3,5,1061,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,singlePixelConvolution,9,3,6,1077,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,convolution2D,16,5,6,1088,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,convolution2DPadded,20,5,6,1108,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,gaussianDiscrete2D,10,3,3,1132,0,,
a3,com.nonononoki.alovoa.lib,OxCaptcha,gaussian2D,15,5,2,1144,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.lib,OxCaptcha,gaussian,9,1,3,1163,0,com.nonononoki.alovoa.lib.OxCaptcha,com.nonononoki.alovoa.lib.OxCaptcha
a3,com.nonononoki.alovoa.repo,GenderRepository,findByText,0,1,1,8,0,,
a3,com.nonononoki.alovoa.repo,ConversationRepository,findByUsers_Id,0,1,1,10,0,,
a3,com.nonononoki.alovoa.repo,UserInterestRepository,getInterestAutocomplete,0,1,3,15,0,,
a3,com.nonononoki.alovoa.repo,UserReportRepository,findByUserFromAndUserTo,0,1,2,11,0,,
a3,com.nonononoki.alovoa.repo,UserReportRepository,findByUserFrom,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,UserReportRepository,findByUserTo,0,1,1,13,0,,
a3,com.nonononoki.alovoa.repo,UserReportRepository,findTop20ByOrderByDateAsc,0,1,0,14,0,,
a3,com.nonononoki.alovoa.repo,UserVerificationPictureRepository,findTop20ByVerifiedByAdminFalseOrderByDateAsc,0,1,0,10,0,,
a3,com.nonononoki.alovoa.repo,UserVerificationPictureRepository,findByUserNo,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,UserVerificationPictureRepository,findByUserYes,0,1,1,14,0,,
a3,com.nonononoki.alovoa.repo,UserMiscInfoRepository,findByValue,0,1,1,8,0,,
a3,com.nonononoki.alovoa.repo,MessageRepository,findByUserFrom,0,1,1,11,0,,
a3,com.nonononoki.alovoa.repo,MessageRepository,findByUserTo,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,UserDonationRepository,findTop20ByUserDatesDateOfBirthGreaterThanEqualAndUserDatesDateOfBirthLessThanEqualOrderByDateDesc,0,1,2,11,0,,
a3,com.nonononoki.alovoa.repo,UserBlockRepository,findByUserFromAndUserTo,0,1,2,11,0,,
a3,com.nonononoki.alovoa.repo,UserBlockRepository,findByUserFrom,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,UserBlockRepository,findByUserTo,0,1,1,13,0,,
a3,com.nonononoki.alovoa.repo,ConversationCheckedDateRepository,findByUserId,0,1,1,11,0,,
a3,com.nonononoki.alovoa.repo,ConversationCheckedDateRepository,findByConversationAndUserId,0,1,2,12,0,,
a3,com.nonononoki.alovoa.repo,UserRegisterTokenRepository,findByContent,0,1,1,11,0,,
a3,com.nonononoki.alovoa.repo,UserRegisterTokenRepository,findByDateBefore,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,ContactRepository,findTop20ByHiddenFalse,0,1,0,11,0,,
a3,com.nonononoki.alovoa.repo,ContactRepository,deleteByDateBefore,0,1,1,13,0,,
a3,com.nonononoki.alovoa.repo,UserNotificationRepository,findByUserFromAndUserTo,0,1,2,11,0,,
a3,com.nonononoki.alovoa.repo,UserNotificationRepository,findByUserFrom,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,UserNotificationRepository,findByUserTo,0,1,1,13,0,,
a3,com.nonononoki.alovoa.repo,UserDeleteTokenRepository,findTop100ByDateAfter,0,1,1,11,0,,
a3,com.nonononoki.alovoa.repo,CaptchaRepository,deleteByDateBefore,0,1,1,11,0,,
a3,com.nonononoki.alovoa.repo,CaptchaRepository,findByHashCode,0,1,1,13,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,findByEmail,0,1,1,18,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,countByConfirmed,0,1,1,20,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,countByConfirmedAndGenderId,0,1,2,22,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,usersSearch,3,1,2,24,0,com.nonononoki.alovoa.repo.UserRepository,com.nonononoki.alovoa.repo.UserRepository
a3,com.nonononoki.alovoa.repo,UserRepository,usersSearchQuery,0,1,13,30,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,usersSearchAllIgnoreLocation,3,1,2,43,0,com.nonononoki.alovoa.repo.UserRepository,com.nonononoki.alovoa.repo.UserRepository
a3,com.nonononoki.alovoa.repo,UserRepository,usersSearchIgnoreLocation,0,1,9,50,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,usersSearchAllIgnoreLocationAndIntention,3,1,2,60,0,com.nonononoki.alovoa.repo.UserRepository,com.nonononoki.alovoa.repo.UserRepository
a3,com.nonononoki.alovoa.repo,UserRepository,usersSearchAllIgnoreAll,3,1,2,67,0,com.nonononoki.alovoa.repo.UserRepository,com.nonononoki.alovoa.repo.UserRepository
a3,com.nonononoki.alovoa.repo,UserRepository,usersDonate,3,1,2,73,0,com.nonononoki.alovoa.repo.UserRepository,com.nonononoki.alovoa.repo.UserRepository
a3,com.nonononoki.alovoa.repo,UserRepository,adminSearch,3,1,0,78,0,com.nonononoki.alovoa.repo.UserRepository,com.nonononoki.alovoa.repo.UserRepository
a3,com.nonononoki.alovoa.repo,UserRepository,findByDisabledFalseAndAdminFalseAndConfirmedTrue,0,1,0,83,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,findTop100ByDisabledFalseAndAdminFalseAndConfirmedTrueAndIntentionNotNullAndLocationLatitudeNotNullAndProfilePictureNotNullOrderByDatesCreationDateDesc,0,1,0,85,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,findTop200ByDisabledFalseAndAdminFalseAndConfirmedTrueAndIntentionNotNullAndLocationLatitudeNotNullAndProfilePictureNotNullAndDatesDateOfBirthGreaterThanEqualAndDatesDateOfBirthLessThanEqualAndIdNotInAndIdNotInAndIdNotInAndGenderIdIn,0,1,7,87,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,findTop50ByDisabledFalseAndAdminFalseAndConfirmedTrueAndIntentionNotNullAndLocationLatitudeNotNullAndProfilePictureNotNullAndDatesDateOfBirthGreaterThanEqualAndDatesDateOfBirthLessThanEqualAndIdNotInAndIdNotInAndIdNotIn,0,1,6,91,0,,
a3,com.nonononoki.alovoa.repo,UserRepository,findTop20ByDisabledFalseAndAdminFalseAndConfirmedTrueAndIntentionNotNullAndLocationLatitudeNotNullAndProfilePictureNotNullAndDatesDateOfBirthGreaterThanEqualAndDatesDateOfBirthLessThanEqualOrderByTotalDonationsDesc,0,1,2,96,0,,
a3,com.nonononoki.alovoa.repo,UserLikeRepository,findByUserFromAndUserTo,0,1,2,11,0,,
a3,com.nonononoki.alovoa.repo,UserLikeRepository,findByUserTo,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,UserLikeRepository,findByUserFrom,0,1,1,13,0,,
a3,com.nonononoki.alovoa.repo,UserPasswordTokenRepository,findByContent,0,1,1,11,0,,
a3,com.nonononoki.alovoa.repo,UserPasswordTokenRepository,findTop100ByDateBefore,0,1,1,12,0,,
a3,com.nonononoki.alovoa.repo,UserHideRepository,findByUserFromAndUserTo,0,1,2,15,0,,
a3,com.nonononoki.alovoa.repo,UserHideRepository,findByUserFrom,0,1,1,16,0,,
a3,com.nonononoki.alovoa.repo,UserHideRepository,findByUserTo,0,1,1,17,0,,
a3,com.nonononoki.alovoa.repo,UserHideRepository,findByByDateBefore,0,1,2,19,0,,
a3,com.nonononoki.alovoa.repo,UserIntentionRepository,findByText,0,1,1,8,0,,
a3,com.nonononoki.alovoa.rest,RegisterController,register,3,1,1,30,0,com.nonononoki.alovoa.service.RegisterService,com.nonononoki.alovoa.service.RegisterService
a3,com.nonononoki.alovoa.rest,RegisterController,registerOauth,4,1,1,36,0,com.nonononoki.alovoa.service.RegisterService,com.nonononoki.alovoa.service.RegisterService
a3,com.nonononoki.alovoa.rest,PasswordController,resetPasword,3,1,1,26,0,com.nonononoki.alovoa.service.PasswordService,com.nonononoki.alovoa.service.PasswordService
a3,com.nonononoki.alovoa.rest,PasswordController,changePasword,3,1,1,32,0,com.nonononoki.alovoa.service.PasswordService,com.nonononoki.alovoa.service.PasswordService
a3,com.nonononoki.alovoa.rest,AdminController,deleteReport,3,1,1,27,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,banUser,3,1,1,32,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,removeImages,3,1,1,39,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,removeDescription,3,1,1,46,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,hideContact,3,1,1,53,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,sendMailSingle,3,1,1,58,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,sendMailAll,3,1,1,63,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,deleteAccount,3,1,1,68,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,userExists,3,1,1,73,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,addDonation,3,1,2,78,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,userVerificationVerify,3,1,1,84,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,AdminController,userVerificationDelete,3,1,1,91,0,com.nonononoki.alovoa.service.AdminService,com.nonononoki.alovoa.service.AdminService
a3,com.nonononoki.alovoa.rest,NotificationController,subscribe,3,1,1,21,0,com.nonononoki.alovoa.service.NotificationService,com.nonononoki.alovoa.service.NotificationService; com.nonononoki.alovoa.model.WebPushDto
a3,com.nonononoki.alovoa.rest,Oauth2Controller,oauth2Google,4,1,1,91,0,,
a3,com.nonononoki.alovoa.rest,Oauth2Controller,oauth2Facebook,4,1,1,97,0,,
a3,com.nonononoki.alovoa.rest,Oauth2Controller,oauth2Success,74,13,0,103,0,com.nonononoki.alovoa.rest.Oauth2Controller,com.nonononoki.alovoa.rest.Oauth2Controller; com.nonononoki.alovoa.html.RegisterResource; com.nonononoki.alovoa.service.PublicService; com.nonononoki.alovoa.repo.UserRepository
a3,com.nonononoki.alovoa.rest,Oauth2Controller,getRememberMeCookie,10,1,2,200,0,com.nonononoki.alovoa.config.SecurityConfig,com.nonononoki.alovoa.config.SecurityConfig; com.nonononoki.alovoa.component.CustomTokenBasedRememberMeServices
a3,com.nonononoki.alovoa.rest,Oauth2Controller,getOauthParams,4,1,3,218,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools
a3,com.nonononoki.alovoa.rest,ImprintController,contact,3,1,1,23,0,com.nonononoki.alovoa.service.ImprintService,com.nonononoki.alovoa.service.ImprintService
a3,com.nonononoki.alovoa.rest,MessageController,send,3,1,2,43,0,com.nonononoki.alovoa.service.MessageService,com.nonononoki.alovoa.service.MessageService
a3,com.nonononoki.alovoa.rest,MessageController,getMessages,10,2,3,50,0,com.nonononoki.alovoa.rest.MessageController,com.nonononoki.alovoa.rest.MessageController
a3,com.nonononoki.alovoa.rest,MessageController,getMessagesModel,29,7,3,62,0,com.nonononoki.alovoa.entity.user.Conversation,com.nonononoki.alovoa.entity.user.Conversation; com.nonononoki.alovoa.service.AuthService; com.nonononoki.alovoa.service.MessageService; com.nonononoki.alovoa.model.MessageDto
a3,com.nonononoki.alovoa.rest,SearchController,getUsers,4,1,5,34,0,com.nonononoki.alovoa.rest.SearchController,com.nonononoki.alovoa.rest.SearchController
a3,com.nonononoki.alovoa.rest,SearchController,getUsersModel,8,2,5,43,0,com.nonononoki.alovoa.service.SearchService,com.nonononoki.alovoa.service.SearchService; com.nonononoki.alovoa.service.AuthService
a3,com.nonononoki.alovoa.rest,SearchController,getUsersDefault,4,1,1,54,0,com.nonononoki.alovoa.rest.SearchController,com.nonononoki.alovoa.rest.SearchController
a3,com.nonononoki.alovoa.rest,SearchController,getUsersDefaultModel,8,2,1,62,0,com.nonononoki.alovoa.service.SearchService,com.nonononoki.alovoa.service.SearchService; com.nonononoki.alovoa.service.AuthService
a3,com.nonononoki.alovoa.rest,PublicController,text,3,1,2,19,0,com.nonononoki.alovoa.service.PublicService,com.nonononoki.alovoa.service.PublicService
a3,com.nonononoki.alovoa.rest,CaptchaController,generate,3,1,0,21,0,com.nonononoki.alovoa.service.CaptchaService,com.nonononoki.alovoa.service.CaptchaService
a3,com.nonononoki.alovoa.rest,ApiController,donateRecent,5,1,2,43,0,com.nonononoki.alovoa.rest.DonateController,com.nonononoki.alovoa.rest.DonateController
a3,com.nonononoki.alovoa.rest,ApiController,messageUpdate,10,2,2,53,0,com.nonononoki.alovoa.rest.MessageController,com.nonononoki.alovoa.rest.MessageController
a3,com.nonononoki.alovoa.rest,ApiController,searchUsers,4,1,4,68,0,com.nonononoki.alovoa.rest.SearchController,com.nonononoki.alovoa.rest.SearchController
a3,com.nonononoki.alovoa.rest,ApiController,searchUsersDefault,4,1,0,77,0,com.nonononoki.alovoa.rest.SearchController,com.nonononoki.alovoa.rest.SearchController
a3,com.nonononoki.alovoa.rest,DonateController,filterRecent,4,1,2,54,0,com.nonononoki.alovoa.rest.DonateController,com.nonononoki.alovoa.rest.DonateController
a3,com.nonononoki.alovoa.rest,DonateController,filterRecentModel,10,2,2,62,0,com.nonononoki.alovoa.service.DonateService,com.nonononoki.alovoa.service.DonateService; com.nonononoki.alovoa.service.AuthService
a3,com.nonononoki.alovoa.rest,DonateController,receivedKofi,5,1,2,75,0,com.nonononoki.alovoa.service.DonateService,com.nonononoki.alovoa.service.DonateService
a3,com.nonononoki.alovoa.rest,DonateController,receivedBmac,6,1,2,83,0,com.nonononoki.alovoa.service.DonateService,com.nonononoki.alovoa.service.DonateService
a3,com.nonononoki.alovoa.rest,UserController,post,2,1,0,41,0,,
a3,com.nonononoki.alovoa.rest,UserController,deleteAccount,3,1,0,46,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteAccountConfirm,3,1,1,51,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,getUserdata,3,1,1,57,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,onboarding,3,1,1,65,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteProfilePicture,3,1,0,70,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateProfilePicture,6,2,1,75,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateVerificationPicture,6,2,1,83,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,upvoteVerificationPicture,3,1,1,91,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,downvoteVerificationPicture,3,1,1,98,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,getAudio,3,1,1,105,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteAudio,3,1,0,112,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateAudio,6,2,2,117,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateDescription,3,1,1,126,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateIntention,3,1,1,131,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateMinAge,3,1,1,136,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateMaxAge,3,1,1,141,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updatePreferedGenders,3,1,2,146,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService; com.nonononoki.alovoa.Tools
a3,com.nonononoki.alovoa.rest,UserController,updateMiscInfo,3,1,2,151,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,addInterest,3,1,1,156,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteInterest,3,1,1,161,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,interestAutocomplete,3,1,1,166,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateAccentColor,3,1,1,171,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateUiDesign,3,1,1,176,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateZodiac,3,1,1,181,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,updateUnits,3,1,1,186,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,addImage,6,2,1,191,0,com.nonononoki.alovoa.Tools,com.nonononoki.alovoa.Tools; com.nonononoki.alovoa.service.UserService
a3,com.nonononoki.alovoa.rest,UserController,deleteImage,3,1,1,199,0,com.nonononoki.alovoa.service.UserService,com.nonononoki.alovoa.service.UserService
